subdir,checkpoint,roc_auc_mean,roc_auc_std,f1_mean,f1_std,pr_auc_mean,pr_auc_std,precision_mean,precision_std,accuracy_mean,accuracy_std
mse_all,all_0.8400000000000001_0.02_teacher_8.ckpt,0.6449745636867206,0.009243805922155771,0.7119237863093557,0.006521428828635355,0.7434978611003975,0.009592468989313393,0.69737916665613,0.00832721188405606,0.6316257868461037,0.006690938152322865
mse_all,all_0.8600000000000001_0.02_student_9.ckpt,0.6382757329523941,0.008420355965946563,0.7307580534787887,0.007347142549644139,0.7369689139568928,0.00982867949926796,0.6912237262059581,0.008735669052297284,0.6424571304536576,0.00760444933002736
mse_all,all_0.8600000000000001_0.02_teacher_9.ckpt,0.6396478328967439,0.009522280154142373,0.7257483080929232,0.005519054033413158,0.7371319768188229,0.009862010644566916,0.6964132255066099,0.007366605768254314,0.6415129151291514,0.005750467673513535
mse_all,all_0.8800000000000001_0.02_student_10.ckpt,0.6391867623417016,0.008635528312132313,0.7376601397293999,0.0070355676365485,0.7399432369060135,0.009945925336770066,0.6843995390571029,0.008331717128786678,0.6438246147167355,0.007677303451823466
mse_all,all_0.8800000000000001_0.02_teacher_10.ckpt,0.6412030145336554,0.008560563510738169,0.7246475860227808,0.006484102317065258,0.737067947284338,0.010043116611972346,0.6842491704053076,0.008269479573704833,0.6336118949424789,0.006850148882587173
mse_all,all_0.8_0.02_student_6.ckpt,0.6447509420231131,0.007422199513446383,0.7264124447242557,0.00670173708498272,0.7483928928931276,0.008870257430586954,0.6934731963085257,0.008354579472045867,0.6403733449099196,0.006973234350782392
mse_all,all_0.8_0.02_teacher_6.ckpt,0.6398634522078946,0.008964138248184136,0.7306822985626125,0.006151788056617088,0.7430273581368751,0.00972094477021695,0.6902131492728617,0.008762057240752812,0.6417733883221184,0.0071003418308349855
mse_all,all_0.92_0.02_student_2.ckpt,0.6348728056650196,0.0077067330287441055,0.749950085224298,0.006586320172242934,0.7377279621409314,0.0088597132476704,0.6676693398747505,0.008221000575345023,0.6429129585413501,0.007948671653634292
mse_all,all_0.92_0.02_teacher_2.ckpt,0.6315414215136137,0.008002893980029057,0.7432614430669688,0.005936716211753249,0.7391705798694329,0.008834981106487096,0.6689512354580848,0.00768139139177939,0.6383763837638377,0.0067106610087197295
mse_all,all_0.9400000000000001_0.02_student_3.ckpt,0.641648776966277,0.007516689649694706,0.7329789382723307,0.005913132441584001,0.7437265205647079,0.008986988727598611,0.6850037216280422,0.007535110152286697,0.6404927284566964,0.0063617296573652725
mse_all,all_0.9400000000000001_0.02_teacher_3.ckpt,0.6404024361360487,0.008698672122064006,0.732633579616303,0.006141794243435844,0.7456674268194996,0.009748467413738474,0.6882313663747787,0.008260266896031968,0.6421532450618623,0.0064282311990958565
mse_all,all_0.9600000000000001_0.02_student_4.ckpt,0.6425774266043656,0.007234923339550045,0.7421942919250504,0.005703447003369469,0.7461180296117685,0.00813611668241236,0.6831706613354597,0.007649721498262182,0.6466789667896681,0.006379479486153184
mse_all,all_0.9600000000000001_0.02_teacher_4.ckpt,0.6424206935642823,0.008504624764658415,0.7349369301878992,0.0055097893456396594,0.747790891331043,0.00996090921544044,0.6891612988156737,0.007474591436725051,0.6445083568482743,0.005682221941740473
mse_all,all_0.9800000000000001_0.02_student_5.ckpt,0.6413038670297821,0.007671363752171943,0.7402028795730977,0.005318123040886327,0.7461958288920021,0.008554610015931479,0.681033937254378,0.007466677489363666,0.6437594964184937,0.005777901097392387
mse_all,all_0.9800000000000001_0.02_teacher_5.ckpt,0.6409137956617006,0.008452640839025544,0.732067458433112,0.006307232523356145,0.7417394053191775,0.00989256525599489,0.6888839279655641,0.00831553217321059,0.6420989798133278,0.006504690029840141
mse_all,all_0.9_0.02_student_1.ckpt,0.624091982745978,0.007875426879715762,0.7664881471211596,0.006437567071649364,0.7276606844162735,0.009464225117558482,0.6387179423928299,0.007901641926034092,0.6345126980681572,0.008605749869206565
mse_all,all_0.9_0.02_student_10.ckpt,0.6439796360470955,0.009055890674050174,0.74314358921616,0.006704781937158148,0.7440773656135035,0.010021729709718676,0.6842848111670914,0.008232067820711364,0.6481441285001084,0.00731852937282796
mse_all,all_0.9_0.02_teacher_1.ckpt,0.6197892076537028,0.008993453591308074,0.7597845500946507,0.006927788224875345,0.7281674307377702,0.00988000909219499,0.6478130999109958,0.008649334167358736,0.6363794226177555,0.009090321627616908
